id,name,parents,children,ancestors,obsolete,format-version,data-version,property_value,ontology,xref,is_a,http://www.orpha.net/ORDO/Orphanet_410295,http://www.orpha.net/ORDO/Orphanet_317345,http://www.orpha.net/ORDO/Orphanet_317343,http://www.orpha.net/ORDO/Orphanet_327767,http://www.orpha.net/ORDO/Orphanet_317349,http://www.orpha.net/ORDO/Orphanet_317348,http://www.orpha.net/ORDO/Orphanet_410296,http://www.orpha.net/ORDO/Orphanet_317344,http://www.orpha.net/ORDO/Orphanet_465410,http://www.orpha.net/ORDO/Orphanet_317346,xref_new,icd10,mesh,meddra,umls,omim,icd11,ensembl,genatlas,hgnc,swissprot,reactome,iuphar
100988,Autosomal dominant spastic paraplegia type 6,377788; 557493,NA,C001; 557493; 377788; 100988,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; mesh:c536866; omim:600363; umls:c1838192,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100989,Autosomal dominant spastic paraplegia type 8,377788; 557493,NA,C001; 557493; 377788; 100989,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; mesh:c536867; omim:603563; umls:c1863704,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100990,OBSOLETE: Autosomal dominant spastic paraplegia type 9,C052,NA,C041; C050; C052; 100990,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100991,Autosomal dominant spastic paraplegia type 10,377788; 557493,NA,C001; 557493; 377788; 100991,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; mesh:c537482; omim:604187; umls:c1858712,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100993,Autosomal dominant spastic paraplegia type 12,377788; 557493,NA,C001; 557493; 377788; 100993,FALSE,NA,NA,"C024 ""27.0"" xsd:float",NA,icd10:g11.4; mesh:c537484; omim:604805; umls:c1858106,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100994,Autosomal dominant spastic paraplegia type 13,377788; 557493,NA,C001; 557493; 377788; 100994,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; mesh:c537485; omim:605280; umls:c1854467,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100995,Autosomal recessive spastic paraplegia type 14,377788; 557493,NA,C001; 557493; 377788; 100995,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.4; mesh:c537486; omim:605229; umls:c1854568,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100996,Autosomal recessive spastic paraplegia type 15,377788; 557493,NA,C001; 557493; 377788; 100996,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; mesh:c536642; omim:270700; umls:c1849128,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100997,X-linked spastic paraplegia type 16,377788; 557493,NA,C001; 557493; 377788; 100997,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.4; mesh:c536643; omim:300266; umls:c1846046,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100998,Autosomal dominant spastic paraplegia type 17,377788; 557493,NA,C001; 557493; 377788; 100998,FALSE,NA,NA,"C024 ""20.0"" xsd:float",NA,icd10:g11.4; omim:270685; umls:c2931276,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
100999,Autosomal dominant spastic paraplegia type 19,377788; 557493,NA,C001; 557493; 377788; 100999,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.4; mesh:c536856; omim:607152; umls:c1846685,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101,Dentatorubral pallidoluysian atrophy,377788; 557493,NA,C001; 557493; 377788; 101,FALSE,NA,NA,"C028 ""0.48"" xsd:float; C028 ""0.71"" xsd:float",NA,icd10:g11.8; omim:125370; umls:c0751781,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1010,Autosomal dominant palmoplantar keratoderma and congenital alopecia,377788; 557493,NA,C001; 557493; 377788; 1010,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:q82.8; omim:104100; umls:c1863093,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101000,Autosomal recessive spastic paraplegia type 20,377788; 557493,NA,C001; 557493; 377788; 101000,FALSE,NA,NA,"C024 ""36.0"" xsd:float",NA,icd10:g11.4; omim:275900; umls:c0393559,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101001,Autosomal recessive spastic paraplegia type 21,377788; 557493,NA,C001; 557493; 377788; 101001,FALSE,NA,NA,"C024 ""35.0"" xsd:float",NA,icd10:g11.4; omim:248900; umls:c1855346,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101003,Autosomal recessive spastic paraplegia type 23,377788; 557493,NA,C001; 557493; 377788; 101003,FALSE,NA,NA,"C024 ""5.0"" xsd:float",NA,icd10:g11.4; omim:270750; umls:c0796019,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101004,Autosomal recessive spastic paraplegia type 24,377788; 557493,NA,C001; 557493; 377788; 101004,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.4; omim:607584; umls:c1843569,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101005,Autosomal recessive spastic paraplegia type 25,377788; 557493,NA,C001; 557493; 377788; 101005,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.4; mesh:c536861; omim:608220; umls:c2936860,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101006,Autosomal recessive spastic paraplegia type 26,377788; 557493,NA,C001; 557493; 377788; 101006,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; mesh:c536862; omim:609195; umls:c1836632,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101007,Autosomal recessive spastic paraplegia type 27,377788; 557493,NA,C001; 557493; 377788; 101007,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.4; omim:609041; umls:c1836899,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101008,Autosomal recessive spastic paraplegia type 28,377788; 557493,NA,C001; 557493; 377788; 101008,FALSE,NA,NA,"C024 ""7.0"" xsd:float",NA,icd10:g11.4; omim:609340; umls:c1836295,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101009,Autosomal dominant spastic paraplegia type 29,377788; 557493,NA,C001; 557493; 377788; 101009,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.4; mesh:c536863; omim:609727; umls:c1857855,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101010,Autosomal spastic paraplegia type 30,377788; 557493,NA,C001; 557493; 377788; 101010,FALSE,NA,NA,"C024 ""3.0"" xsd:float",NA,icd10:g11.4; omim:610357; umls:c1835896,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101011,Autosomal dominant spastic paraplegia type 31,377788; 557493,NA,C001; 557493; 377788; 101011,FALSE,NA,NA,NA,NA,icd10:g11.4; omim:610250; umls:c1853247,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101016,Romano-Ward syndrome,377788; 557493,NA,C001; 557493; 377788; 101016,FALSE,NA,NA,"C028 ""40.0"" xsd:float",NA,icd10:i45.8; mesh:d029597; meddra:10039211; omim:192500; omim:600919; omim:603830; omim:611818; omim:611819; omim:611820; omim:612955; omim:613485; omim:613688; omim:613693; omim:613695; omim:616247; omim:616249; umls:c0035828,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101022,Mediterranean macrothrombocytopenia,C044,NA,C041; C042; C044; 101022,FALSE,NA,NA,NA,NA,icd10:d69.1; omim:210250; umls:c0272281,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101023,Cleft hard palate,377791; 557493,NA,C001; 557493; 377791; 101023,FALSE,NA,NA,NA,NA,icd10:q35.1; icd11:la42.0,377791; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101028,Transaldolase deficiency,377788; 557493,NA,C001; 557493; 377788; 101028,FALSE,NA,NA,"C024 ""23.0"" xsd:float",NA,icd10:e74.8; omim:606003; umls:c1291329,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101029,Sub-cortical nodular heterotopia,557494,NA,C001; 557494; 101029,FALSE,NA,NA,NA,NA,icd10:q04.8,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101030,Subependymal nodular heterotopia,557494,NA,C001; 557494; 101030,FALSE,NA,NA,NA,NA,icd10:q04.8; meddra:10071150; umls:c3160906,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101033,OBSOLETE: Peters anomaly-cataract syndrome,C053,NA,C041; C050; C053; 101033,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101036,OBSOLETE: Zlotogura-Martinez syndrome,C052,NA,C041; C050; C052; 101036,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101039,Female restricted epilepsy with intellectual disability,377788; 557493,NA,C001; 557493; 377788; 101039,FALSE,NA,NA,"C024 ""5.0"" xsd:float",NA,omim:300088; umls:c1848137,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101041,Familial hypofibrinogenemia,557494,NA,C001; 557494; 101041,FALSE,NA,NA,NA,NA,icd10:d68.2; omim:202400; umls:c2584774,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101042,OBSOLETE: Taussig-Bing syndrome,C053,NA,C041; C050; C053; 101042,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101043,Congenital aortic valve dysplasia,557494,NA,C001; 557494; 101043,FALSE,NA,NA,NA,NA,icd10:q23.0; umls:c0344993,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101046,Autosomal dominant epilepsy with auditory features,377788; 557493,NA,C001; 557493; 377788; 101046,FALSE,NA,NA,NA,NA,icd10:g40.0; omim:600512; omim:616436; omim:616461; umls:c1838062,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101049,Familial hypocalciuric hypercalcemia type 2,557494,NA,C001; 557494; 101049,FALSE,NA,NA,NA,NA,icd10:e83.5; mesh:c537146; omim:145981; umls:c1840347; umls:c2931427,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101050,Familial hypocalciuric hypercalcemia type 3,557494,NA,C001; 557494; 101050,FALSE,NA,NA,NA,NA,icd10:e83.5; mesh:c537147; omim:600740; umls:c1833372,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101052,OBSOLETE: Microlissencephaly type B,C052,NA,C041; C050; C052; 101052,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101063,Situs inversus totalis,377791; 557493,NA,C001; 557493; 377791; 101063,FALSE,NA,NA,NA,NA,icd10:q89.3; icd11:la82; umls:c0037221,377791; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101068,Congenital stromal corneal dystrophy,377788; 557493,NA,C001; 557493; 377788; 101068,FALSE,NA,NA,"C024 ""6.0"" xsd:float",NA,icd10:h18.5; omim:610048; umls:c1864738,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101070,Bilateral frontoparietal polymicrogyria,557494,NA,C001; 557494; 101070,FALSE,NA,NA,NA,NA,icd10:q04.3; omim:606854; umls:c1847352,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101071,Unilateral hemispheric polymicrogyria,557494,NA,C001; 557494; 101071,FALSE,NA,NA,NA,NA,icd10:q04.3,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101075,X-linked Charcot-Marie-Tooth disease type 1,377788; 557493,NA,C001; 557493; 377788; 101075,FALSE,NA,NA,NA,NA,icd10:g60.0; mesh:c535919; omim:302800; umls:c0393808,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101076,X-linked Charcot-Marie-Tooth disease type 2,377788; 557493,NA,C001; 557493; 377788; 101076,FALSE,NA,NA,"C024 ""5.0"" xsd:float",NA,icd10:g60.0; omim:302801; umls:c1844873,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101077,X-linked Charcot-Marie-Tooth disease type 3,377788; 557493,NA,C001; 557493; 377788; 101077,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:g60.0; omim:302802; umls:c1844865,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101078,X-linked Charcot-Marie-Tooth disease type 4,377788; 557493,NA,C001; 557493; 377788; 101078,FALSE,NA,NA,"C024 ""7.0"" xsd:float",NA,icd10:g60.0; omim:310490; umls:c0795910,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101081,Charcot-Marie-Tooth disease type 1A,377788; 557493,NA,C001; 557493; 377788; 101081,FALSE,NA,NA,"C028 ""15.2"" xsd:float; C028 ""82.37"" xsd:float",NA,icd10:g60.0; omim:118220; umls:c0270911,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101082,Charcot-Marie-Tooth disease type 1B,377788; 557493,NA,C001; 557493; 377788; 101082,FALSE,NA,NA,NA,NA,icd10:g60.0; omim:118200; umls:c0270912,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101083,Charcot-Marie-Tooth disease type 1C,377788; 557493,NA,C001; 557493; 377788; 101083,FALSE,NA,NA,NA,NA,icd10:g60.0; mesh:c537984; omim:601098; umls:c0270913,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101084,Charcot-Marie-Tooth disease type 1D,377788; 557493,NA,C001; 557493; 377788; 101084,FALSE,NA,NA,NA,NA,icd10:g60.0; mesh:c537985; omim:607678; umls:c1843247,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101085,Charcot-Marie-Tooth disease type 1F,377788; 557493,NA,C001; 557493; 377788; 101085,FALSE,NA,NA,NA,NA,icd10:g60.0; omim:607734; umls:c1843164,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101088,X-linked hyper-IgM syndrome,557494,NA,C001; 557494; 101088,FALSE,NA,NA,NA,NA,icd10:d80.5; omim:308230; umls:c0398689,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101089,Hyper-IgM syndrome type 2,557494,NA,C001; 557494; 101089,FALSE,NA,NA,NA,NA,icd10:d80.5; omim:605258; umls:c1720956,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101090,Hyper-IgM syndrome type 3,557494,NA,C001; 557494; 101090,FALSE,NA,NA,NA,NA,icd10:d80.5; omim:606843; umls:c1720957,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101091,Hyper-IgM syndrome type 4,557494,NA,C001; 557494; 101091,FALSE,NA,NA,NA,NA,icd10:d80.5; omim:608184; umls:c1842413,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101092,Hyper-IgM syndrome type 5,557494,NA,C001; 557494; 101092,FALSE,NA,NA,NA,NA,icd10:d80.5; omim:608106; umls:c1720958,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101096,Aregenerative anemia,377788; 557493,NA,C001; 557493; 377788; 101096,FALSE,NA,NA,NA,NA,icd10:d46.7; meddra:10054329; umls:c0002893; umls:c0553669,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101097,Autosomal recessive Charcot-Marie-Tooth disease with hoarseness,377788; 557493,NA,C001; 557493; 377788; 101097,FALSE,NA,NA,NA,NA,icd10:g60.0; omim:607706; omim:607831; umls:c1842983,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1011,Alopecia-hypogonadism-extrapyramidal syndrome,C044,NA,C041; C042; C044; 1011,FALSE,NA,NA,NA,NA,mesh:c537053; umls:c2931406,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101101,Charcot-Marie-Tooth disease type 2B2,377788; 557493,NA,C001; 557493; 377788; 101101,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g60.0; mesh:c537991; omim:605589; umls:c1854150,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101102,Charcot-Marie-Tooth disease type 2H,377788; 557493,NA,C001; 557493; 377788; 101102,FALSE,NA,NA,"C024 ""13.0"" xsd:float",NA,icd10:g60.0; mesh:c535415; omim:607731; umls:c1843173,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101104,Marin-Amat syndrome,557494,NA,C001; 557494; 101104,FALSE,NA,NA,NA,NA,icd10:q07.8,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101106,OBSOLETE: Non-secreting chemodectoma,C053,NA,C041; C050; C053; 101106,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101107,Spinocerebellar ataxia type 22,C044,NA,C041; C042; C044; 101107,FALSE,NA,NA,NA,NA,mesh:c542540; omim:607346; umls:c2746067,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101108,Spinocerebellar ataxia type 23,377788; 557493,NA,C001; 557493; 377788; 101108,FALSE,NA,NA,"C024 ""4.0"" xsd:float",NA,icd10:g11.2; mesh:c537201; omim:610245; umls:c1853250,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101109,Spinocerebellar ataxia type 28,377788; 557493,NA,C001; 557493; 377788; 101109,FALSE,NA,NA,NA,NA,icd10:g11.1; mesh:c537205; omim:610246; umls:c1853249,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101110,Spinocerebellar ataxia type 20,377788; 557493,NA,C001; 557493; 377788; 101110,FALSE,NA,NA,"C024 ""20.0"" xsd:float",NA,icd10:g11.2; mesh:c537199; omim:608687; umls:c1837541,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101111,Spinocerebellar ataxia type 25,377788; 557493,NA,C001; 557493; 377788; 101111,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:g11.8; mesh:c537202; omim:608703; umls:c1837518,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101112,Spinocerebellar ataxia type 26,377788; 557493,NA,C001; 557493; 377788; 101112,FALSE,NA,NA,"C024 ""1.0"" xsd:float",NA,icd10:g11.2; mesh:c537203; omim:609306; umls:c1836395,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101150,Autosomal recessive dopa-responsive dystonia,377788; 557493,NA,C001; 557493; 377788; 101150,FALSE,NA,NA,"C024 ""50.0"" xsd:float",NA,icd10:g24.1; omim:605407; umls:c2673535,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101151,Dystonia 14,C044,NA,C041; C042; C044; 101151,FALSE,NA,NA,NA,NA,NA,C044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101206,Pulmonary valve agenesis-tetralogy of Fallot-absence of ductus arteriosus syndrome,377789; 557493,NA,C001; 557493; 377789; 101206,FALSE,NA,NA,NA,NA,icd10:q22.2,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101330,Porphyria cutanea tarda,377788; 557493,NA,C001; 557493; 377788; 101330,FALSE,NA,NA,"C028 ""10.0"" xsd:float; C028 ""4.0"" xsd:float; C032 ""0.6"" xsd:float; C032 ""1.0"" xsd:float",NA,icd10:e80.1; icd11:5c58.10; mesh:d017119; meddra:10036183; omim:176090; omim:176100; umls:c0162566,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101334,African tick typhus,377788; 557493,NA,C001; 557493; 377788; 101334,FALSE,NA,NA,NA,NA,icd10:a77.1,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101335,OBSOLETE: Indian tick typhus,C053,NA,C041; C050; C053; 101335,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101336,OBSOLETE: Kenya tick typhus,C053,NA,C041; C050; C053; 101336,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101337,OBSOLETE: Marseilles fever,C053,NA,C041; C050; C053; 101337,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101338,OBSOLETE: Mediterranean spotted fever,C053,NA,C041; C050; C053; 101338,FALSE,NA,NA,NA,NA,NA,C053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101351,Familial isolated congenital asplenia,377791; 557493,NA,C001; 557493; 377791; 101351,FALSE,NA,NA,NA,NA,icd10:q89.0; icd11:lb22.0; omim:271400,377791; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101356,OBSOLETE: Lissencephaly-demyelinating axonal neuropathy syndrome,C052,NA,C041; C050; C052; 101356,FALSE,NA,NA,NA,NA,NA,C052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1014,Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome,377788; 557493,NA,C001; 557493; 377788; 1014,FALSE,NA,NA,"C024 ""2.0"" xsd:float",NA,icd10:q87.8; omim:601217; umls:c1832593,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101433,Rare urogenital disease,557492,182114; 83001; 90771,C001; 557492; 101433,FALSE,NA,NA,NA,NA,NA,557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101435,Rare genetic eye disease,557492; 98053,183619; 522504; 98618; 98658,C001; 557492; 98053; 101435,FALSE,NA,NA,NA,NA,NA,557492; 98053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101685,Rare non-syndromic intellectual disability,377788; 557493,NA,C001; 557493; 377788; 101685,FALSE,NA,NA,NA,NA,icd10:f70; icd10:f71; icd10:f72; icd10:f73,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1018,X-linked Alport syndrome-diffuse leiomyomatosis,557494,NA,C001; 557494; 1018,FALSE,NA,NA,NA,NA,icd10:q87.8; omim:150700; omim:308940,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
1019,Epstein syndrome,C045,NA,C041; C042; C045; 1019,FALSE,NA,NA,NA,NA,icd10:d69.4; mesh:c535507; omim:153650; umls:c0398641,C045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101932,Anomaly of the mitral subvalvular apparatus,377791; 557493,NA,C001; 557493; 377791; 101932,FALSE,NA,NA,NA,NA,icd10:q23.8; icd11:la87.13,377791; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101934,Genetic cardiac rhythm disease,218436; 557492; 98054,768,C001; 557492; 97929; 218436; 98053; 98054; 101934,FALSE,NA,NA,NA,NA,NA,218436; 557492; 98054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101936,Rare gastroesophageal disease,557492; 97935,180821,C001; 557492; 97935; 101936,FALSE,NA,NA,NA,NA,NA,557492; 97935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101937,Rare pancreatic disease,557492; 97935,103919; 180824; 309028,C001; 557492; 97935; 101937,FALSE,NA,NA,NA,NA,umls:c0030286,557492; 97935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101938,Rare vascular liver disease,557492; 57146,NA,C001; 557492; 57146; 101938,FALSE,NA,NA,NA,NA,umls:c0400923,557492; 57146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101939,Rare parenchymal liver disease,557492; 57146,NA,C001; 557492; 57146; 101939,FALSE,NA,NA,NA,NA,NA,557492; 57146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101940,Rare metabolic liver disease,156601; 557492; 57146,220489; 254871; 284385; 371157; 618899; 79189; 95157; 95161,C001; 557492; 98053; 156601; 57146; 101940,FALSE,NA,NA,NA,NA,meddra:10019689; umls:c0851734,156601; 557492; 57146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101941,Rare biliary tract disease,557492; 57146,447771; 498345,C001; 557492; 57146; 101941,FALSE,NA,NA,NA,NA,umls:c0005424; umls:c0750952,557492; 57146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
101943,Rare hepatic and biliary tract tumor,557492; 57146; 98059,306633; 306636,C001; 557492; 57146; 250908; 98057; 98059; 101943,FALSE,NA,NA,NA,NA,NA,557492; 57146; 98059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
